outcome,outcome_type,batch,model_method,model_file,outcome_variant,analysis,employment_status,is_weekend_factor,sex_concept,month,dst_observes,age_at_sleep,estimate,conf.low,conf.high
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,33,-0.6067479788030377,-1.2110938927904191,-0.00240206481565607
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,34,-0.5802457083757132,-1.1509713905019936,-0.00952002624943282
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,35,-0.55470396821822,-1.094949004740029,-0.0144589316964111
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,36,-0.5301227583305581,-1.0430722233326022,-0.01717329332851402
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,37,-0.5065020787127275,-0.9953619060787552,-0.01764225134669972
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,38,-0.48384192936472814,-0.9518056104547248,-0.01587824827473138
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,39,-0.46214231028656005,-0.9123495016204992,-0.011935118952621
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,40,-0.4414032214782233,-0.8768924849084865,-0.00591395804796018
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,41,-0.4216246629397178,-0.8452833673950139,0.00203404151557828
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,42,-0.4028066346710436,-0.8173230160825,0.0117097467404128
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,43,-0.38494913667220065,-0.7927705490407171,0.02287227569631572
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,44,-0.36805216894318904,-0.7713540538185607,0.03524971593218262
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,45,-0.35211573148400865,-0.7527834435155687,0.04855198054755144
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,46,-0.3371398242946596,-0.7367642031124865,0.06248455452316726
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,47,-0.3231244473751419,-0.7230099820096249,0.07676108725934105
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,48,-0.3100696007254554,-0.7112529769580604,0.0911137755071496
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,49,-0.29797528434560017,-0.7012518609838199,0.10530129229261952
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,50,-0.28684149823557625,-0.6927968649203468,0.11911386844919424
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,51,-0.27666824239538357,-0.6857123872413078,0.13237590245054065
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,52,-0.2674555168250222,-0.6798583971674532,0.14494736351740878
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,53,-0.2592033215244922,-0.6751300902865951,0.15672344723761072
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,54,-0.25191165649379343,-0.6714570407754292,0.16763372778784236
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,55,-0.2455805217329259,-0.6688021974088287,0.1776411539429769
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,56,-0.2402099172418897,-0.6671604561547041,0.18674062167092473
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,57,-0.2357998430206848,-0.6665572563711528,0.19495757032978328
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,58,-0.2323502990693112,-0.6670473178159225,0.20234671967730017
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,59,-0.2298612853877688,-0.668713116031016,0.2089905452554784
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,60,-0.22833280197605776,-0.6716634018974338,0.21499779794531831
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,61,-0.22776484883417797,-0.67603122968605,0.22050153201769412
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,62,-0.22815742596212948,-0.6819716427013509,0.22565679077709191
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,63,-0.22951053335991223,-0.6896585412780682,0.23063747455824377
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,64,-0.23182417102752637,-0.6992810670566115,0.23563272500155877
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,65,-0.2350983389649717,-0.7110389519791894,0.24084227404924605
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,66,-0.23933303717224835,-0.7251373416934583,0.2464712673489617
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,67,-0.24452826564935629,-0.7417810477644429,0.25272451646573024
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,68,-0.2506840243962955,-0.761168571059297,0.2598005222667061
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,69,-0.257800313413066,-0.783486515270593,0.26788588844446104
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,70,-0.26587713269966784,-0.8089046546804167,0.27715038928108104
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,71,-0.27491448225610093,-0.837571802822307,0.28774283831010516
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,72,-0.28491236208236526,-0.869613567917896,0.2997888437531655
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,73,-0.2958707721784609,-0.905131186564596,0.3133896422076743
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,74,-0.3077897125443878,-0.9442017473089912,0.3286223222202157
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,75,-0.32066918318014603,-0.9868798857093756,0.3455415193490836
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,76,-0.3345091840857355,-1.033199910558538,0.364181542387067
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,77,-0.3493097152611564,-1.0831788683252697,0.3845594378029568
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,78,-0.3650707767064084,-1.136819335259999,0.40667778184718206
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,79,-0.3817923684214918,-1.194112828397442,0.4305280915544585
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,80,-0.3994744904064064,-1.2550421397516565,0.4560931589388437
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,81,-0.4181171426611523,-1.319584125691751,0.4833498403694466
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,82,-0.4377203251857296,-1.3877114893927702,0.512270839021311
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,83,-0.45828403798013806,-1.4593945541331648,0.5428264781728886
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,84,-0.4798082810443779,-1.5346025538451331,0.5749859917563774
onset,ClockTime,dst,REML,onset_poly_interact_04_5_dst_REML.rds,primary,age_main,NA,NA,NA,NA,NA,85,-0.502293054378449,-1.613304477021741,0.6087183682648432
