outcome,outcome_type,batch,model_method,model_file,outcome_variant,analysis,employment_status,is_weekend_factor,sex_concept,month,dst_observes,age_at_sleep,PhotoPeriod,duration_hours,estimate,conf.low,conf.high,employment_clean
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,60,NA,NA,-55.466922628926845,-225.3648240599316,114.43097880207787,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,60,NA,NA,-53.471337453182045,-222.1486825270154,115.20600762065132,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,61,NA,NA,-54.09005229553125,-225.3230553328708,117.14295074180828,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,61,NA,NA,-58.83510882949995,-229.4909367780722,111.82071911907232,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,61,NA,NA,-56.50575029626702,-229.02110235235048,116.00960175981643,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,61,NA,NA,-54.51016512052222,-225.80603932353017,116.78570908248572,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,62,NA,NA,-55.12887996287148,-228.98009569619256,118.72233577044958,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,62,NA,NA,-59.87393649684018,-233.14768010877077,113.39980711509044,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,62,NA,NA,-57.544577963607246,-232.6774651161114,117.58830918889689,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,62,NA,NA,-55.548992787862446,-229.46345097312505,118.36546539740014,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,63,NA,NA,-56.16770763021165,-232.63719557072068,120.30178031029736,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,63,NA,NA,-60.91276416418035,-236.8044939951302,114.97896566676953,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,63,NA,NA,-58.58340563094742,-236.33390893144215,119.16709766954732,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,63,NA,NA,-56.58782045520262,-233.12091110594355,119.94527019553831,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,64,NA,NA,-57.206535297551824,-236.29435363227051,121.88128303716688,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,64,NA,NA,-61.95159183152053,-240.46137497155797,116.55819130851694,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,64,NA,NA,-59.62223329828759,-239.9904298848329,120.74596328825773,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,64,NA,NA,-57.62664812254279,-236.77841887295716,121.52512262787155,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,65,NA,NA,-58.24536296489202,-239.9515663860032,123.46084045621912,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,65,NA,NA,-62.99041949886072,-244.1183204272235,118.13748142950206,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,65,NA,NA,-60.66106096562778,-243.64702497004333,122.32490303878778,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,65,NA,NA,-58.66547578988298,-240.43597122807068,123.10501964830472,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,66,NA,NA,-59.28419063223222,-243.6088335989452,125.04045233448072,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,66,NA,NA,-64.02924716620092,-247.7753265876984,119.71683225529657,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,66,NA,NA,-61.69988863296798,-247.30369003047656,123.9039127645406,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,66,NA,NA,-59.70430345722318,-244.09356838698727,124.68496147254092,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,67,NA,NA,-60.32301829957239,-247.2661480645689,126.62011146542412,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,67,NA,NA,-65.06807483354112,-251.4323951880382,121.29624552095596,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,67,NA,NA,-62.738716300308184,-250.96042716841623,125.48299456779988,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,67,NA,NA,-60.743131124563355,-247.75120224464297,126.26493999551629,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,68,NA,NA,-61.36184596691262,-250.9235169663083,128.19982503248306,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,68,NA,NA,-66.10690250088135,-255.0895177055536,122.87571270379092,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,68,NA,NA,-63.77754396764841,-254.617225730987,127.06213779569016,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,68,NA,NA,-61.781958791903584,-251.4088829542655,127.84496537045834,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,69,NA,NA,-62.400673634252755,-254.58093010072955,129.7795828322241,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,69,NA,NA,-67.14573016822148,-258.7466906331816,124.45523029673863,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,69,NA,NA,-64.81637163498854,-258.27408353657574,128.6413402665987,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,69,NA,NA,-62.82078645924372,-255.0665994041457,129.42502648565826,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,70,NA,NA,-63.43950130159297,-258.2383899712445,131.35938736805852,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,70,NA,NA,-68.18455783556169,-262.4039171295136,126.0348014583902,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,70,NA,NA,-65.85519930232876,-261.9310025895689,130.22060398491135,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,70,NA,NA,-63.859614126583935,-258.72435441064806,131.00512615748016,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,71,NA,NA,-64.47832896893323,-261.89589832091303,132.93924038304658,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,71,NA,NA,-69.22338550290192,-266.0611897710837,127.61441876527988,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,71,NA,NA,-66.89402696966899,-265.5879740055185,131.79992006618056,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,71,NA,NA,-64.89844179392419,-262.3821513405053,132.58526775265688,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,72,NA,NA,-65.51715663627334,-265.5534362594482,134.51912298690146,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,72,NA,NA,-70.26221317024206,-269.71851825988267,129.19409191939857,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,72,NA,NA,-67.93285463700913,-269.245011463347,133.3793021893287,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,72,NA,NA,-65.93726946126431,-266.0399677476846,134.16542882515597,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,73,NA,NA,-66.55598430361356,-269.21102686709406,136.09905825986698,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,73,NA,NA,-71.30104083758225,-273.37588693264104,130.7738052574765,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,73,NA,NA,-68.97168230434932,-272.90208919997326,134.9587245912746,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,73,NA,NA,-66.97609712860452,-269.69783217152656,135.74563791431754,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,74,NA,NA,-67.59481197095376,-272.86864797542336,137.67902403351582,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,74,NA,NA,-72.33986850492245,-277.0332997917589,132.35356278191404,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,74,NA,NA,-70.01050997168952,-276.5592322103439,136.5382122669649,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,74,NA,NA,-68.01492479594472,-273.3557175955221,137.32586800363265,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,75,NA,NA,-68.63363963829396,-276.5263080778349,139.25902880124698,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,75,NA,NA,-73.37869617226265,-280.6907560060252,133.93336366149987,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,75,NA,NA,-71.04933763902974,-280.21641329823166,138.11773802017217,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,75,NA,NA,-69.05375246328492,-277.01363655409597,138.90613162752612,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,76,NA,NA,-69.6724673056341,-280.18400372411975,140.83906911285158,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,76,NA,NA,-74.4175238396028,-284.34825294567645,135.51320526647083,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,76,NA,NA,-72.08816530636989,-283.87364420527274,139.69731359253294,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,76,NA,NA,-70.09258013062507,-280.6715846042357,140.4864243429856,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,77,NA,NA,-70.7112949729743,-283.8417359846727,142.41914603872408,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,77,NA,NA,-75.456351506943,-288.00579148763853,137.09308847375252,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,77,NA,NA,-73.12699297371006,-287.5309230650952,141.2769371176751,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,77,NA,NA,-71.13140779796527,-284.32956427092955,142.06674867499902,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,78,NA,NA,-71.7501226403145,-287.4994969995163,143.9992517188873,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,78,NA,NA,-76.4951791742832,-291.6633636004316,138.67300525186522,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,78,NA,NA,-74.16582064105026,-291.18824170345806,142.8566004213575,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,78,NA,NA,-72.17023546530547,-287.9875654876342,143.64709455702325,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,79,NA,NA,-72.78895030765473,-291.157293036243,145.57939242093352,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,79,NA,NA,-77.53400684162342,-295.32097535906996,140.2529616758231,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,79,NA,NA,-75.20464830839049,-294.84560572658506,144.4363091098041,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,79,NA,NA,-73.2090631326457,-291.6455959548205,145.22746968952913,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,80,NA,NA,-73.82777797499487,-294.8151189825845,147.15956303259475,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,80,NA,NA,-78.57283450896357,-298.97862148966857,141.8329524717414,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,80,NA,NA,-76.24347597573063,-298.5030096673705,146.01605771590928,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,80,NA,NA,-74.24789079998584,-295.30365077717727,146.80786917720562,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,81,NA,NA,-74.86660564233509,-298.47297436872105,148.73976308405088,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,81,NA,NA,-79.61166217630378,-302.63630135348376,143.41297700087617,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,81,NA,NA,-77.28230364307085,-302.16045270392243,147.5958454177807,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,81,NA,NA,-75.28671846732605,-298.9617296652253,148.38829273057314,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,82,NA,NA,-75.90543330967527,-302.1308595889595,150.3199929696089,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,82,NA,NA,-80.65048984364397,-306.2940152082548,144.99303552096688,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,82,NA,NA,-78.32113131041103,-305.81793491203894,149.1756722912169,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,82,NA,NA,-76.32554613466624,-302.61983320195725,149.96874093262477,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,83,NA,NA,-76.94426097701546,-305.78877141205703,151.90024945802608,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,83,NA,NA,-81.68931751098415,-309.9517596617983,146.57312463982996,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,83,NA,NA,-79.35995897775122,-309.4754527384916,150.75553478298917,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,83,NA,NA,-77.36437380200643,-306.2779583421801,151.54921073816723,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,84,NA,NA,-77.98308864435566,-309.44670983704,153.48053254832865,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,84,NA,NA,-82.72814517832435,-313.6095293826568,148.15323902600807,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,84,NA,NA,-80.39878664509142,-313.1330058916316,152.33543260144876,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,84,NA,NA,-78.40320146934663,-309.93610524937185,153.12970231067857,Not Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Working,NA,NA,NA,NA,85,NA,NA,-79.02191631169589,-313.1046759805778,155.060843357186,Working
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,85,NA,NA,-83.76697284566458,-317.26734089360014,149.73339520227094,Student
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,85,NA,NA,-81.43761431243165,-316.79059148524203,153.91536286037876,Retired
duration,Duration,dst,REML,duration_poly_interact_04_dst_REML.rds,primary,age_x_employment,Not Working,NA,NA,NA,NA,85,NA,NA,-79.44202913668686,-313.59427527264654,154.71021699927286,Not Working
